Machine_ID,Client_Name,Operating_Hours,Temperature_C,Vibration_mm_s,Pressure_PSI,Last_Service_Days,Failure_in_Next_30_Days
M-4539,Beta Industries,7299,71.06182919440216,1.7230985346373968,119.8394082821206,224,0
M-4540,Epsilon Tech,4182,63.62191307140064,0.43368271061739316,109.97642288940209,92,0
M-4541,Alpha Corp,9903,69.42163387622406,1.0387318281013143,103.74941774613414,280,0
M-4542,Delta Mfg,2230,81.27788027111646,2.0600480874907374,104.15356795825353,170,0
M-4543,Alpha Corp,6511,71.13970668127773,1.2405897881900243,111.63177358791194,284,0
M-4544,Delta Mfg,128,62.06540270116528,0.1304667477840779,93.97343771231256,222,0
M-4545,Gamma Solutions,9461,60.74915379521365,0.3079190494043411,104.77838982198054,117,0
M-4546,Epsilon Tech,3672,65.49798108334157,0.37140064122331545,106.76645807960347,248,0
M-4547,Gamma Solutions,9793,70.7386343441088,0.4473346589657246,89.73388312322754,361,0
M-4548,Beta Industries,4765,81.93586535476263,1.2500055239316388,97.42327623653638,349,0
M-4549,Beta Industries,3970,56.595113586335636,1.0516655435243323,116.15760187229573,354,0
M-4550,Epsilon Tech,7545,66.80173722111243,0.340652131970986,110.14267759911492,89,0
M-4551,Gamma Solutions,5552,71.44310019435079,0.10491741382656739,105.36857313209926,78,0
M-4552,Alpha Corp,627,51.66294232370565,0.2820849243351287,96.32858843693054,74,0
M-4553,Gamma Solutions,6589,61.66401717033594,6.238930758875005,133.65274738383826,14,1
M-4554,Delta Mfg,2044,63.201114602638135,0.9482106294161126,97.43031177981022,45,0
M-4555,Beta Industries,2341,62.040296261495016,3.0300109658404777,113.77389210892606,38,0
M-4556,Alpha Corp,5884,71.91889545021647,2.833256236137762,102.68196367889307,245,0
M-4557,Beta Industries,8185,68.39440390498203,1.0746837660730526,110.54418938957502,62,1
M-4558,Gamma Solutions,249,64.44713897398964,1.8397760942087606,116.86414612910559,96,0
M-4559,Epsilon Tech,2925,74.27962626552635,0.32118653968961264,89.44615116188172,323,0
M-4560,Alpha Corp,5043,87.2307471764625,1.7490365855286865,109.90075633769769,252,0
M-4561,Epsilon Tech,974,86.39256516741752,0.4769739578806067,127.86092973469768,61,0
M-4562,Gamma Solutions,9517,50.77228227937664,2.67624148716466,136.42252840238004,269,0
M-4563,Delta Mfg,7192,75.77072183835139,0.13115669238110414,108.04979040117304,119,0
M-4564,Epsilon Tech,9175,68.21976709936162,2.2251245129101536,110.62521810825363,87,1
M-4565,Epsilon Tech,9080,71.55155342865356,0.15793562145350817,143.169995429023,83,1
M-4566,Gamma Solutions,2672,66.01716966457451,3.195334916436958,127.02386422398797,80,0
M-4567,Alpha Corp,7279,71.17588629887202,0.5440492645868849,100.74073146117172,228,0
M-4568,Gamma Solutions,7531,71.51407396072018,1.593681064876394,100.71524823670815,303,0
M-4569,Epsilon Tech,9518,64.21048242651077,1.002688521101713,124.34824192680902,111,1
M-4570,Beta Industries,8662,61.03632452174819,0.684276878992754,94.83444304931405,310,1
M-4571,Beta Industries,1987,65.51304317380516,1.5553242977731168,126.31590127008279,71,0
M-4572,Epsilon Tech,90,72.34259264456766,4.421069894999255,115.01449945626513,328,0
M-4573,Alpha Corp,8721,75.98996341684264,0.06321828527055243,117.76581146040608,25,0
M-4574,Epsilon Tech,4059,78.53348977340147,3.7672367674280265,106.1489929477992,279,0
M-4575,Beta Industries,2773,65.05809976933087,1.4088848657655018,100.55262793630385,202,1
M-4576,Delta Mfg,9878,72.83844567302737,2.4700423783815975,131.9298924630248,225,0
M-4577,Epsilon Tech,8383,79.62502591953299,0.726458007567344,106.29894079169787,267,1
M-4578,Epsilon Tech,7409,81.65594895144127,0.9575424650226885,103.83597385139207,283,0
M-4579,Delta Mfg,4440,69.41167145868478,3.0471289575931166,108.79794398180286,117,0
M-4580,Alpha Corp,7347,67.79068275060388,0.8038253772696637,112.89533199076915,67,0
M-4581,Gamma Solutions,1008,71.91124233836392,1.1474790401126806,94.53762309920828,47,1
M-4582,Beta Industries,3783,58.502925271025944,0.030602442311145023,101.52692758689632,241,0
M-4583,Beta Industries,6646,68.06390488964492,0.25902860666442235,100.72951889140913,178,0
M-4584,Gamma Solutions,4298,77.4458639847313,1.5395204995709753,122.67920456910272,8,0
M-4585,Gamma Solutions,4668,76.41947129443702,1.893340144481032,96.71056148000166,183,0
M-4586,Gamma Solutions,4287,67.29732395636111,1.3105687930114922,83.66348213362919,77,0
M-4587,Gamma Solutions,2052,72.17718201087166,0.23201879268261608,80.49358155640769,67,0
M-4588,Beta Industries,6009,61.753496597093125,0.8842769011864533,87.94429797986425,148,0
M-4589,Epsilon Tech,1716,77.03492148225025,0.6579778463623992,130.42307304272168,173,0
M-4590,Epsilon Tech,310,69.22178563863527,1.0267609501809973,110.24309899226077,35,0
M-4591,Delta Mfg,4538,67.24048548303863,3.064132608063322,117.51873630210804,77,0
M-4592,Epsilon Tech,1260,66.38276163906613,2.2432362614257713,118.04731590681993,280,0
M-4593,Alpha Corp,3932,69.37106133100141,0.1315911795122111,110.8427587758848,185,0
M-4594,Alpha Corp,584,65.52122355068042,3.3151346400242447,108.87828055023037,55,0
M-4595,Gamma Solutions,7616,76.58143036002564,0.9573271363174852,125.66789644727211,94,0
M-4596,Delta Mfg,8551,66.04716451983819,2.043059224351106,112.1899387146896,144,0
M-4597,Beta Industries,2866,85.92964096027382,0.2263027627865272,130.9864621889512,247,0
M-4598,Epsilon Tech,5898,84.65210503481381,1.6662680789151634,119.312449179348,200,0
M-4599,Epsilon Tech,2011,61.084565101454956,0.40442145826227904,100.73305589778458,236,0
M-4600,Beta Industries,6251,70.6970426942928,0.8653971176798864,102.54298964195095,314,0
M-4601,Alpha Corp,4939,63.49343378663805,0.02551000068296281,99.0880279031858,320,0
M-4602,Gamma Solutions,4006,66.73352436811389,0.24662339277753137,128.26322032926075,220,0
M-4603,Delta Mfg,1625,90.02427467644797,0.14489932968741204,103.92423570581671,332,1
M-4604,Alpha Corp,890,66.924285828842,0.41115043168320875,98.02290804800552,216,0
M-4605,Delta Mfg,6078,73.60226037077429,0.15807092383028892,114.7966706169023,49,0
M-4606,Gamma Solutions,7036,75.41321294008279,1.7660451259539633,108.54249340441245,285,0
M-4607,Epsilon Tech,8923,59.9937062751676,0.04420485820271336,114.41852768862746,118,0
M-4608,Gamma Solutions,3961,61.449045255907954,1.4424833749077077,138.34720855840766,82,0
M-4609,Alpha Corp,2504,57.93977628591881,0.22746943159979693,123.69606208893289,263,0
M-4610,Epsilon Tech,8806,61.14029266102223,4.355042994125057,110.40515831452859,77,0
M-4611,Gamma Solutions,3806,41.49969890682818,4.056701583744578,88.87364923690987,211,0
M-4612,Epsilon Tech,6100,75.44582400793628,0.3833124374557549,102.50056254187047,122,0
M-4613,Epsilon Tech,1719,90.5419384125607,1.429514927628127,120.66569153817954,325,1
M-4614,Delta Mfg,6686,71.47820739036527,0.0426074208674458,92.43438440507276,90,0
M-4615,Delta Mfg,1587,55.837311406593926,4.027714106684315,142.1145544449553,258,0
M-4616,Alpha Corp,7000,63.57223617100052,1.1103182713248312,110.21624843953323,161,1
M-4617,Gamma Solutions,9803,65.41123154975003,0.06627763919163174,110.73272589814228,176,0
M-4618,Beta Industries,896,59.82415222786624,0.6289657564443089,100.00032210563033,293,0
M-4619,Gamma Solutions,5558,78.60182638395156,0.11994444180456167,117.45106635163577,89,0
M-4620,Epsilon Tech,8469,78.10260044375335,0.748702438430971,92.62997290216651,127,0
M-4621,Alpha Corp,4647,58.4454820618234,1.6626591657847807,142.47338883652185,359,0
M-4622,Alpha Corp,9828,77.25081044447508,0.9520058599955896,129.76026956978018,286,1
M-4623,Beta Industries,2432,85.26812663577265,0.7260861030892811,124.76444667795569,297,0
M-4624,Epsilon Tech,3904,89.0255820522956,0.19031389081660155,89.14356491315286,260,0
M-4625,Epsilon Tech,6837,98.65212023085962,0.4214351982170299,113.08119905686627,339,0
M-4626,Alpha Corp,1449,60.98007350556802,0.15827960539654262,128.13629597021006,244,0
M-4627,Alpha Corp,4500,98.24220426395203,2.4714788047191547,118.89658099036609,111,0
M-4628,Beta Industries,5454,66.45793611491212,0.21795460241866493,94.96836343049338,24,0
M-4629,Beta Industries,9424,64.07534544619486,1.357185794690027,100.24859367037017,50,0
M-4630,Delta Mfg,4117,73.27072374877845,0.6295143447594532,103.22095792991014,37,0
M-4631,Alpha Corp,8869,64.17938665906988,0.38423321847040093,100.94843248267088,181,0
M-4632,Beta Industries,2028,73.99044140646527,1.5302636694059313,132.9316825356546,253,0
M-4633,Epsilon Tech,6845,56.799228122626985,0.9159753180801795,81.18480291765115,25,0
M-4634,Delta Mfg,3758,67.61247397936566,0.7666021479523666,119.83878709488255,349,0
M-4635,Alpha Corp,5904,82.8558223436168,1.3478678029371234,90.61544937607323,125,1
M-4636,Beta Industries,4624,69.42938708568845,1.013749790130411,95.58122768823398,31,0
M-4637,Alpha Corp,8848,71.41595786739883,0.5424972201665473,80.0,237,0
M-4638,Delta Mfg,165,74.75258604717311,1.2282740815762878,101.76418353261701,227,0
M-4639,Gamma Solutions,4591,81.70661629317661,1.6607164691139296,132.6609747730882,348,0
M-4640,Alpha Corp,589,53.44775287810567,0.04058383572682274,113.97236363697166,38,0
M-4641,Alpha Corp,4524,75.84524051837435,0.9406788912438191,92.02457679501354,58,0
M-4642,Alpha Corp,2821,67.31860860758236,0.0891207674589774,125.25721511568969,236,0
M-4643,Alpha Corp,6509,71.66637895311838,0.3094396330938871,128.4695639535303,181,0
M-4644,Beta Industries,7693,80.59950169762377,1.2332061522213968,111.56069721558629,114,0
M-4645,Gamma Solutions,9454,58.058133485881555,3.016989433756182,140.52123737228885,306,1
M-4646,Epsilon Tech,71,59.87355558556911,3.2158827903794194,122.32346186936921,132,0
M-4647,Alpha Corp,3580,50.645700402861934,0.1087657357425349,120.23978760938883,348,0
M-4648,Epsilon Tech,7962,64.50841058236223,0.8147781148426836,97.94931939250564,180,0
M-4649,Beta Industries,268,83.30432344378816,1.3120269061165384,119.41097728432011,78,0
M-4650,Gamma Solutions,9968,68.79412811526531,0.23861652938379016,113.2518691640674,220,1
M-4651,Delta Mfg,2462,56.59875104345214,2.175016017706017,117.7974350400654,142,0
M-4652,Delta Mfg,9460,65.14321255424953,2.0452458529386703,99.73121571288004,43,0
M-4653,Delta Mfg,1015,55.12138296509377,3.504849149948206,111.9214832653848,118,0
M-4654,Delta Mfg,9275,58.74813898268838,0.012783334932993398,97.74707749677563,59,0
M-4655,Delta Mfg,7984,73.88818910263713,0.3663290998480504,80.0,61,0
M-4656,Gamma Solutions,406,58.26126673693971,2.6333153106199587,124.97456852867575,41,0
M-4657,Alpha Corp,7384,81.12634305203302,1.6656328513797236,87.46416527465725,274,1
M-4658,Delta Mfg,6049,69.28879709169664,3.372001244887408,111.60779697173624,188,1
M-4659,Alpha Corp,6169,70.85594703944525,0.08831929247494237,114.99503194173559,335,0
M-4660,Epsilon Tech,7982,67.21627032392107,1.3630939589056053,114.89844523794582,187,0
M-4661,Alpha Corp,985,77.72847838543723,1.2626328856738003,105.75381389602624,228,0
M-4662,Epsilon Tech,4485,77.8315988777701,0.05448944854366808,114.0681721291996,164,0
M-4663,Alpha Corp,8901,73.35054351912171,1.0808456361679704,117.06450604677744,286,0
M-4664,Epsilon Tech,2618,75.64789105907649,1.4105689869793618,121.02447223627978,102,0
M-4665,Alpha Corp,6289,67.87910330079575,0.3184782276878838,136.00162009076394,267,0
M-4666,Alpha Corp,9603,75.42203006909048,0.478923376564214,113.51291227247307,124,0
M-4667,Gamma Solutions,6928,66.62122224526193,1.5339248461908146,110.96073267526553,153,0
M-4668,Epsilon Tech,5368,70.02231622162402,0.947516461022049,96.39906551974859,179,0
M-4669,Alpha Corp,4621,67.25356250633702,2.9280366090976715,116.53919485849005,66,0
M-4670,Gamma Solutions,9677,65.42781460680804,0.628696061304549,120.01074654710852,99,0
M-4671,Gamma Solutions,7566,63.1088820227821,0.4652180574092143,107.11545223577559,24,0
M-4672,Epsilon Tech,4670,74.67690103858885,6.286211203380721,118.16918756276056,333,0
M-4673,Alpha Corp,7658,83.10605912813463,3.6309683716503587,105.61225709675988,249,1
M-4674,Gamma Solutions,1003,81.71101971669559,0.04413200855848893,120.06488978133386,165,0
M-4675,Delta Mfg,7504,57.43434664054565,2.2092733366357233,123.68903471044615,94,0
M-4676,Delta Mfg,2466,82.89203051406874,0.17536505607546332,123.47941800095728,343,1
M-4677,Delta Mfg,1939,66.81841498382072,0.04180496966936598,111.76766489211951,124,0
M-4678,Alpha Corp,1635,76.00733015145592,0.47967892887800945,94.40047772574422,302,0
M-4679,Delta Mfg,9890,60.93784667952789,0.4707226349664191,100.82130421037269,156,0
M-4680,Beta Industries,8095,71.41979913874005,2.5665313773700085,118.92735985827093,349,1
M-4681,Epsilon Tech,6265,73.13723182896906,1.8602667826477108,146.73218458610341,249,0
M-4682,Beta Industries,1895,55.15395208080347,5.9938756509999696,104.88918842701877,271,1
M-4683,Beta Industries,6524,76.0826716634419,1.8646573637290327,116.83756517582209,58,0
M-4684,Delta Mfg,1073,83.45935007838315,0.812586033934163,101.65921163780895,195,1
M-4685,Epsilon Tech,5184,68.25352054318373,1.8006070710330173,95.39049433626349,201,0
M-4686,Gamma Solutions,2402,83.60168130828012,10.0,99.85526204633956,72,1
M-4687,Beta Industries,4895,68.10306506547593,1.8575455889087538,80.0,247,0
M-4688,Gamma Solutions,7331,78.49584531046617,2.15121999050927,130.30152594361627,98,0
M-4689,Gamma Solutions,9343,47.814300340489005,4.17978845165066,80.0,329,1
M-4690,Alpha Corp,1956,94.18777779313463,0.18096719334533795,106.0425765439905,81,1
M-4691,Epsilon Tech,7023,84.95458245242958,1.830073471790016,92.32808156974919,65,0
M-4692,Epsilon Tech,3907,67.15374495746322,2.8537612871512668,96.73429676956694,5,0
M-4693,Beta Industries,807,50.27910973356182,4.631067568716055,130.64783989608003,284,0
M-4694,Alpha Corp,8378,72.8802836830549,0.35542505376209943,113.01600485047088,294,0
M-4695,Alpha Corp,4827,55.56074452926243,1.0515543493665818,95.5190576122745,81,0
M-4696,Alpha Corp,4524,74.44853537557488,1.7117545305298694,101.15724301255234,87,0
M-4697,Epsilon Tech,9499,74.11565719164282,0.4264670983425156,98.51778169336872,293,0
M-4698,Epsilon Tech,2284,60.585968309979755,1.3762103839499007,109.34681491881679,281,0
M-4699,Delta Mfg,5313,81.20967023614378,0.44675777746373946,112.59337527181539,197,0
M-4700,Epsilon Tech,757,78.05574702806173,0.6084759841779042,138.4336215984284,252,0
M-4701,Epsilon Tech,4887,79.75823337288563,0.873801205992627,81.2554885100344,83,0
M-4702,Alpha Corp,3854,70.08857703668896,1.1299513096761407,109.47781527863071,27,0
M-4703,Gamma Solutions,3558,55.844759330862935,0.8950270563342002,105.26648461198216,333,0
M-4704,Beta Industries,9772,79.77872272211138,1.0194449855651568,124.19822791575174,182,1
M-4705,Gamma Solutions,961,67.29628600864208,0.531991366530026,115.3222717726759,135,0
M-4706,Beta Industries,3847,56.10219856807331,0.2596831718199711,118.85543312172418,90,0
M-4707,Delta Mfg,6726,83.52039365974326,0.07276152039742308,115.17629279022624,206,0
M-4708,Epsilon Tech,3575,90.9940752050251,0.327194318386123,96.0201331207469,27,1
M-4709,Beta Industries,9067,69.58751871020797,1.3082085399186765,128.1689824473952,59,0
M-4710,Beta Industries,2418,91.59121154603292,2.3134783278678563,121.97757356923503,72,0
M-4711,Beta Industries,4198,70.9131472861135,0.2781352195766758,123.73294687587115,227,0
M-4712,Beta Industries,1001,66.19544095833649,0.1723679080452372,128.96075255760746,91,0
M-4713,Epsilon Tech,5244,63.69541545814523,2.075189736621716,116.26512650977939,68,0
M-4714,Gamma Solutions,7119,86.37082407992743,0.5461069096403277,132.2148860617624,362,0
M-4715,Beta Industries,4066,62.198561186122284,4.53926987817437,115.66459357679962,260,0
M-4716,Alpha Corp,2845,77.35269309974987,1.8793138080075527,106.71412117963087,146,1
M-4717,Beta Industries,9673,64.40836164940792,0.5934712942446436,109.90094134274953,63,0
M-4718,Epsilon Tech,8849,65.39693237425637,0.512769748567333,109.64234347795825,343,0
M-4719,Alpha Corp,5316,80.30249693969567,1.1125559746950937,102.20913016864185,180,0
M-4720,Epsilon Tech,422,66.19963153710647,0.12367849868545268,134.47833272555332,111,0
M-4721,Delta Mfg,6715,65.95204620579707,0.1877947867637542,114.44443048255502,191,0
M-4722,Epsilon Tech,4266,81.32804697174807,0.2901184347206759,111.4210771374936,246,0
M-4723,Alpha Corp,7549,85.97397293221623,2.23564073479917,115.82411382389651,278,0
M-4724,Gamma Solutions,6316,76.44689803284233,1.081879798046895,150.0,347,0
M-4725,Alpha Corp,2710,63.452302243760506,0.015935026924207785,93.02413717100511,297,1
M-4726,Gamma Solutions,8644,64.8939150070242,1.6790639275137962,97.32442232425586,337,0
M-4727,Alpha Corp,8069,70.79915263740037,0.8266648179362502,89.29143473829505,123,0
M-4728,Beta Industries,1657,73.20930061925658,1.072636384401137,106.5110114234677,57,0
M-4729,Epsilon Tech,2541,60.121340898602284,0.3614195848094355,113.68277664991041,160,1
M-4730,Delta Mfg,6763,77.23037939579864,1.2037141010093975,103.02016222488383,127,0
M-4731,Gamma Solutions,3075,70.85513329639599,5.805835089862613,101.90409802772345,225,0
M-4732,Gamma Solutions,3164,52.8429168136187,0.11442230750501592,112.13607299942198,95,0
M-4733,Beta Industries,2053,60.7107351753927,0.5009396326172934,102.46838262755453,311,0
M-4734,Beta Industries,8479,64.95871326348336,0.4175832685640408,114.65263740774257,6,1
M-4735,Alpha Corp,5737,69.27142311158946,0.4286245325659936,126.71351520113906,265,0
M-4736,Gamma Solutions,3217,88.89278795503996,0.7139271819703871,120.15545704701209,234,0
M-4737,Epsilon Tech,1447,72.38171306139628,2.5565279801872025,123.21520020747803,288,0
M-4738,Alpha Corp,6009,61.59228110101375,3.6603363370760746,126.28877617260079,16,0
M-4739,Beta Industries,607,72.20630804307163,0.3388743765292891,114.24242240178054,140,0
M-4740,Gamma Solutions,4552,66.4791225254612,1.1744435236743564,107.62038460935348,297,0
M-4741,Delta Mfg,1764,73.24758239533541,1.5196112547684177,98.41620393675207,195,0
M-4742,Delta Mfg,9417,75.80567687035615,1.1066755189767912,104.13232754546418,186,1
M-4743,Gamma Solutions,9427,82.09230647223939,0.8539442729518022,102.14471700984659,125,0
M-4744,Epsilon Tech,9221,69.75713504329974,0.3197443595848073,120.97508489931367,17,0
M-4745,Gamma Solutions,2671,86.38960527599833,1.0047887725253104,115.20173831891294,26,0
M-4746,Epsilon Tech,6519,79.08022662536192,0.7692785836803379,120.45136794071452,213,0
M-4747,Beta Industries,3962,62.92560455187812,2.3812457888952614,92.59494715849773,1,0
M-4748,Epsilon Tech,3177,92.09855665748464,2.163372650093988,131.47624226361617,291,1
M-4749,Epsilon Tech,3722,73.26994513270098,0.21580327134550242,103.59529442739857,265,0
M-4750,Gamma Solutions,4906,61.64875496027764,0.13902688126472762,93.49975036888006,343,1
M-4751,Gamma Solutions,7263,86.52913051230422,3.5814620991113197,103.41173352767281,38,0
